,RMC_LATITUDE,RMC_LONGITUDE,SAMPLE_TIMESTAMP,RMC_UTC_DATE,RMC_UTC_DATE_YMD,RMC_GROUND_SPEED,RMC_GROUND_WEEK
25314,37.639965,121.529193,2021-05-09 00:42:40,004236.00,090521,12.248,237.0
25315,37.63987,121.529013,2021-05-09 00:42:42,004239.00,090521,12.288,236.9
25316,37.639807,121.528893,2021-05-09 00:42:45,004241.00,090521,12.299,236.8
25317,37.639743,121.528773,2021-05-09 00:42:47,004243.00,090521,12.32,236.6
25318,37.63968,121.528652,2021-05-09 00:42:49,004245.00,090521,12.338,236.6
25319,37.639585,121.528473,2021-05-09 00:42:52,004248.00,090521,12.345,236.6
25320,37.639522,121.528353,2021-05-09 00:42:54,004250.00,090521,12.347,236.5
25321,37.639425,121.528173,2021-05-09 00:42:56,004253.00,090521,12.347,236.3
25322,37.63936,121.528055,2021-05-09 00:42:58,004255.00,090521,12.346,235.9
25323,37.639295,121.527937,2021-05-09 00:43:01,004257.00,090521,12.342,235.7
25324,37.63923,121.527818,2021-05-09 00:43:03,004259.00,090521,12.341,235.6
25325,37.639132,121.52764,2021-05-09 00:43:05,004302.00,090521,12.331,235.6
25326,37.639067,121.527523,2021-05-09 00:43:07,004304.00,090521,12.326,235.6
25327,37.639002,121.527405,2021-05-09 00:43:10,004306.00,090521,12.325,235.5
25328,37.638903,121.527228,2021-05-09 00:43:12,004309.00,090521,12.313,235.3
25329,37.638837,121.527112,2021-05-09 00:43:14,004311.00,090521,12.311,235.1
25330,37.638772,121.526995,2021-05-09 00:43:16,004313.00,090521,12.306,235.0
25331,37.638707,121.526877,2021-05-09 00:43:19,004315.00,090521,12.299,235.1
25332,37.638642,121.526758,2021-05-09 00:43:21,004317.00,090521,12.296,235.2
25333,37.638543,121.526583,2021-05-09 00:43:23,004320.00,090521,12.293,235.2
25334,37.638478,121.526467,2021-05-09 00:43:25,004322.00,090521,12.282,235.0
25335,37.638445,121.526408,2021-05-09 00:43:26,004323.00,090521,12.282,234.9
25336,37.638412,121.52635,2021-05-09 00:43:28,004324.00,090521,12.281,234.8
25337,37.638312,121.526175,2021-05-09 00:43:30,004327.00,090521,12.274,234.7
25338,37.638247,121.526057,2021-05-09 00:43:32,004329.00,090521,12.267,234.8
25339,37.63818,121.52594,2021-05-09 00:43:35,004331.00,090521,12.264,234.9
25340,37.638115,121.525822,2021-05-09 00:43:37,004333.00,090521,12.259,234.9
25341,37.638015,121.525648,2021-05-09 00:43:39,004336.00,090521,12.248,234.8
25342,37.637948,121.525533,2021-05-09 00:43:42,004338.00,090521,12.245,234.7
25343,37.637883,121.525417,2021-05-09 00:43:44,004340.00,090521,12.239,234.6
25344,37.637785,121.525242,2021-05-09 00:43:46,004343.00,090521,12.234,234.8
25345,37.63772,121.525125,2021-05-09 00:43:48,004345.00,090521,12.23,234.9
25346,37.637655,121.525008,2021-05-09 00:43:51,004347.00,090521,12.225,235.0
25347,37.637588,121.524892,2021-05-09 00:43:53,004349.00,090521,12.218,234.9
25348,37.637523,121.524777,2021-05-09 00:43:55,004351.00,090521,12.21,234.7
25349,37.637425,121.524603,2021-05-09 00:43:57,004354.00,090521,12.2,234.6
25350,37.63736,121.524487,2021-05-09 00:43:59,004356.00,090521,12.19,234.8
25351,37.637297,121.524372,2021-05-09 00:44:02,004358.00,090521,12.185,234.9
25352,37.637232,121.524255,2021-05-09 00:44:04,004400.00,090521,12.176,234.9
25353,37.637132,121.524082,2021-05-09 00:44:06,004403.00,090521,12.167,234.8
25354,37.637067,121.523965,2021-05-09 00:44:08,004405.00,090521,12.16,234.7
25355,37.637002,121.52385,2021-05-09 00:44:11,004407.00,090521,12.151,234.7
25356,37.636937,121.523733,2021-05-09 00:44:13,004409.00,090521,12.149,234.8
25357,37.63684,121.52356,2021-05-09 00:44:15,004412.00,090521,12.138,234.9
25358,37.636775,121.523445,2021-05-09 00:44:18,004414.00,090521,12.137,234.9
25359,37.636712,121.52333,2021-05-09 00:44:20,004416.00,090521,12.131,234.9
25360,37.636647,121.523215,2021-05-09 00:44:22,004418.00,090521,12.129,234.9
25361,37.636548,121.523043,2021-05-09 00:44:24,004421.00,090521,12.118,234.8
25362,37.636485,121.522928,2021-05-09 00:44:27,004423.00,090521,12.116,234.8
25363,37.63642,121.522813,2021-05-09 00:44:29,004425.00,090521,12.105,234.8
25364,37.636323,121.52264,2021-05-09 00:44:31,004428.00,090521,12.102,234.8
25365,37.63629,121.522583,2021-05-09 00:44:33,004429.00,090521,12.098,234.8
25366,37.636192,121.522412,2021-05-09 00:44:36,004432.00,090521,12.093,234.7
25367,37.636127,121.522298,2021-05-09 00:44:38,004434.00,090521,12.09,234.6
25368,37.63606,121.522185,2021-05-09 00:44:40,004436.00,090521,12.079,234.5
25369,37.635962,121.522012,2021-05-09 00:44:42,004439.00,090521,12.073,234.5
25370,37.635897,121.521898,2021-05-09 00:44:45,004441.00,090521,12.065,234.5
25371,37.635832,121.521783,2021-05-09 00:44:47,004443.00,090521,12.062,234.4
25372,37.635765,121.52167,2021-05-09 00:44:49,004445.00,090521,12.064,234.4
25373,37.635667,121.521498,2021-05-09 00:44:52,004448.00,090521,12.066,234.4
25374,37.635602,121.521385,2021-05-09 00:44:54,004450.00,090521,12.064,234.3
25375,37.635503,121.521213,2021-05-09 00:44:56,004453.00,090521,12.068,234.3
25376,37.635438,121.5211,2021-05-09 00:44:59,004455.00,090521,12.066,234.3
25377,37.635373,121.520985,2021-05-09 00:45:01,004457.00,090521,12.07,234.4
25378,37.635275,121.520813,2021-05-09 00:45:03,004500.00,090521,12.07,234.5
25379,37.63521,121.520698,2021-05-09 00:45:05,004502.00,090521,12.069,234.5
25380,37.635145,121.520583,2021-05-09 00:45:07,004504.00,090521,12.069,234.4
25381,37.63508,121.52047,2021-05-09 00:45:10,004506.00,090521,12.067,234.4
25382,37.635017,121.520355,2021-05-09 00:45:12,004508.00,090521,12.063,234.4
25383,37.63492,121.520183,2021-05-09 00:45:14,004511.00,090521,12.063,234.5
25384,37.634855,121.520068,2021-05-09 00:45:17,004513.00,090521,12.061,234.6
25385,37.634792,121.519953,2021-05-09 00:45:19,004515.00,090521,12.058,234.6
25386,37.634693,121.519782,2021-05-09 00:45:21,004518.00,090521,12.063,234.6
25387,37.634628,121.519667,2021-05-09 00:45:23,004520.00,090521,12.069,234.6
25388,37.634562,121.519552,2021-05-09 00:45:26,004522.00,090521,12.114,234.6
25389,37.634463,121.519377,2021-05-09 00:45:28,004525.00,090521,12.184,234.7
25390,37.634397,121.519258,2021-05-09 00:45:30,004527.00,090521,12.235,234.7
25391,37.63433,121.519142,2021-05-09 00:45:32,004529.00,090521,12.293,234.7
25392,37.634263,121.519023,2021-05-09 00:45:35,004531.00,090521,12.351,234.7
25393,37.634162,121.518843,2021-05-09 00:45:37,004534.00,090521,12.449,234.7
25394,37.634093,121.518723,2021-05-09 00:45:39,004536.00,090521,12.481,234.7
25395,37.634023,121.518602,2021-05-09 00:45:41,004538.00,090521,12.577,234.6
25396,37.633955,121.518482,2021-05-09 00:45:44,004540.00,090521,12.639,234.6
25397,37.633887,121.518362,2021-05-09 00:45:46,004542.00,090521,12.7,234.6
25398,37.633782,121.518177,2021-05-09 00:45:48,004545.00,090521,12.789,234.8
25399,37.633713,121.518053,2021-05-09 00:45:50,004547.00,090521,12.845,234.8
25400,37.633678,121.517992,2021-05-09 00:45:51,004548.00,090521,12.874,234.8
25401,37.633643,121.517928,2021-05-09 00:45:53,004549.00,090521,12.902,234.8
25402,37.633573,121.517805,2021-05-09 00:45:55,004551.00,090521,12.955,234.7
25403,37.633467,121.517618,2021-05-09 00:45:57,004554.00,090521,13.034,234.7
25404,37.633397,121.517492,2021-05-09 00:46:00,004556.00,090521,13.083,234.8
25405,37.633327,121.517367,2021-05-09 00:46:02,004558.00,090521,13.131,234.8
25406,37.633255,121.51724,2021-05-09 00:46:04,004600.00,090521,13.154,234.8
25407,37.633185,121.517112,2021-05-09 00:46:06,004602.00,090521,13.219,234.9
25408,37.633077,121.516922,2021-05-09 00:46:09,004605.00,090521,13.281,234.8
25409,37.633005,121.516793,2021-05-09 00:46:11,004607.00,090521,13.319,234.8
25410,37.632933,121.516667,2021-05-09 00:46:13,004609.00,090521,13.356,234.8
25411,37.632827,121.516472,2021-05-09 00:46:15,004612.00,090521,13.392,234.9
25412,37.632753,121.516343,2021-05-09 00:46:18,004614.00,090521,13.445,234.8
25413,37.632645,121.51615,2021-05-09 00:46:20,004617.00,090521,13.482,234.9
25414,37.632572,121.51602,2021-05-09 00:46:22,004619.00,090521,13.532,234.8
25415,37.6325,121.51589,2021-05-09 00:46:25,004621.00,090521,13.564,234.8
25416,37.632427,121.515758,2021-05-09 00:46:27,004623.00,090521,13.593,234.8
25417,37.632318,121.515562,2021-05-09 00:46:29,004626.00,090521,13.637,234.9
25418,37.632245,121.515432,2021-05-09 00:46:31,004628.00,090521,13.658,234.9
25419,37.63217,121.515302,2021-05-09 00:46:33,004630.00,090521,13.68,234.8
25420,37.632133,121.515237,2021-05-09 00:46:34,004631.00,090521,13.691,234.8
25421,37.632097,121.51517,2021-05-09 00:46:36,004632.00,090521,13.702,234.8
25422,37.631987,121.514975,2021-05-09 00:46:38,004635.00,090521,13.721,234.8
25423,37.631912,121.514843,2021-05-09 00:46:40,004637.00,090521,13.756,234.7
25424,37.631837,121.514712,2021-05-09 00:46:42,004639.00,090521,13.779,234.6
25425,37.6318,121.514647,2021-05-09 00:46:43,004640.00,090521,13.791,234.6
25426,37.631762,121.51458,2021-05-09 00:46:45,004641.00,090521,13.801,234.5
25427,37.631687,121.51445,2021-05-09 00:46:47,004643.00,090521,13.819,234.5
25428,37.631573,121.514253,2021-05-09 00:46:49,004646.00,090521,13.849,234.5
25429,37.631498,121.514122,2021-05-09 00:46:51,004648.00,090521,13.868,234.5
25430,37.63146,121.514055,2021-05-09 00:46:52,004649.00,090521,13.88,234.5
25431,37.631422,121.51399,2021-05-09 00:46:54,004650.00,090521,13.89,234.5
25432,37.631347,121.513857,2021-05-09 00:46:56,004652.00,090521,13.915,234.5
25433,37.631233,121.513658,2021-05-09 00:46:58,004655.00,090521,13.962,234.5
25434,37.631195,121.513592,2021-05-09 00:46:59,004656.00,090521,13.978,234.5
25435,37.631157,121.513525,2021-05-09 00:47:01,004657.00,090521,13.994,234.5
25436,37.631043,121.513323,2021-05-09 00:47:03,004700.00,090521,14.045,234.5
25437,37.630968,121.51319,2021-05-09 00:47:05,004702.00,090521,14.078,234.6
25438,37.630892,121.513053,2021-05-09 00:47:07,004704.00,090521,14.113,234.6
25439,37.630817,121.512918,2021-05-09 00:47:10,004706.00,090521,14.127,234.6
25440,37.63074,121.512783,2021-05-09 00:47:12,004708.00,090521,14.178,234.7
25441,37.630627,121.512578,2021-05-09 00:47:14,004711.00,090521,14.207,234.8
25442,37.63055,121.512442,2021-05-09 00:47:17,004713.00,090521,14.253,234.8
25443,37.630473,121.512305,2021-05-09 00:47:19,004715.00,090521,14.282,234.9
25444,37.630358,121.512097,2021-05-09 00:47:21,004718.00,090521,14.318,234.8
25445,37.630282,121.511958,2021-05-09 00:47:23,004720.00,090521,14.339,234.9
25446,37.630243,121.511888,2021-05-09 00:47:24,004721.00,090521,14.351,234.9
25447,37.630205,121.51182,2021-05-09 00:47:26,004722.00,090521,14.351,234.9
25448,37.63009,121.511613,2021-05-09 00:47:28,004725.00,090521,14.393,234.9
25449,37.630012,121.511475,2021-05-09 00:47:30,004727.00,090521,14.417,234.8
25450,37.629933,121.511337,2021-05-09 00:47:33,004729.00,090521,14.435,234.8
25451,37.629857,121.511198,2021-05-09 00:47:35,004731.00,090521,14.458,234.7
25452,37.629738,121.510992,2021-05-09 00:47:37,004734.00,090521,14.484,234.7
25453,37.62966,121.510853,2021-05-09 00:47:39,004736.00,090521,14.504,234.7
25454,37.629582,121.510715,2021-05-09 00:47:41,004738.00,090521,14.524,234.7
25455,37.629542,121.510647,2021-05-09 00:47:42,004739.00,090521,14.534,234.7
25456,37.629502,121.510578,2021-05-09 00:47:44,004740.00,090521,14.545,234.7
25457,37.629383,121.51037,2021-05-09 00:47:46,004743.00,090521,14.563,234.6
25458,37.629303,121.510232,2021-05-09 00:47:48,004745.00,090521,14.593,234.5
25459,37.629225,121.510092,2021-05-09 00:47:51,004747.00,090521,14.612,234.5
25460,37.629107,121.509883,2021-05-09 00:47:53,004750.00,090521,14.637,234.6
25461,37.629067,121.509813,2021-05-09 00:47:55,004751.00,090521,14.645,234.7
25462,37.628947,121.509607,2021-05-09 00:47:57,004754.00,090521,14.671,234.8
25463,37.628905,121.509537,2021-05-09 00:47:58,004755.00,090521,14.676,234.7
25464,37.628865,121.509468,2021-05-09 00:48:00,004756.00,090521,14.676,234.7
25465,37.628747,121.509258,2021-05-09 00:48:02,004759.00,090521,14.698,234.6
25466,37.628667,121.509118,2021-05-09 00:48:04,004801.00,090521,14.701,234.6
25467,37.628587,121.508978,2021-05-09 00:48:07,004803.00,090521,14.719,234.6
25468,37.628507,121.508838,2021-05-09 00:48:09,004805.00,090521,14.721,234.7
25469,37.628387,121.508628,2021-05-09 00:48:11,004808.00,090521,14.747,234.6
25470,37.628308,121.508488,2021-05-09 00:48:13,004810.00,090521,14.751,234.6
25471,37.628227,121.508348,2021-05-09 00:48:15,004812.00,090521,14.768,234.4
25472,37.628187,121.508278,2021-05-09 00:48:16,004813.00,090521,14.776,234.4
25473,37.628147,121.508208,2021-05-09 00:48:18,004814.00,090521,14.784,234.5
25474,37.628068,121.508067,2021-05-09 00:48:20,004816.00,090521,14.791,234.5
25475,37.627948,121.507855,2021-05-09 00:48:22,004819.00,090521,14.806,234.5
25476,37.627868,121.507715,2021-05-09 00:48:25,004821.00,090521,14.812,234.5
25477,37.627788,121.507572,2021-05-09 00:48:27,004823.00,090521,14.825,234.5
25478,37.627672,121.507357,2021-05-09 00:48:29,004826.00,090521,14.843,234.5
25479,37.627593,121.507213,2021-05-09 00:48:31,004828.00,090521,14.854,234.5
25480,37.627513,121.507072,2021-05-09 00:48:34,004830.00,090521,14.862,234.5
25481,37.627393,121.506858,2021-05-09 00:48:36,004833.00,090521,14.874,234.6
25482,37.627313,121.506717,2021-05-09 00:48:38,004835.00,090521,14.884,234.6
25483,37.627233,121.506575,2021-05-09 00:48:40,004837.00,090521,14.889,234.6
25484,37.627152,121.506433,2021-05-09 00:48:43,004839.00,090521,14.903,234.5
25485,37.627072,121.506293,2021-05-09 00:48:45,004841.00,090521,14.909,234.5
25486,37.626952,121.50608,2021-05-09 00:48:47,004844.00,090521,14.916,234.5
25487,37.62687,121.505938,2021-05-09 00:48:49,004846.00,090521,14.922,234.6
25488,37.62679,121.505795,2021-05-09 00:48:52,004848.00,090521,14.93,234.6
25489,37.62671,121.505653,2021-05-09 00:48:54,004850.00,090521,14.934,234.6
25490,37.62663,121.505512,2021-05-09 00:48:56,004852.00,090521,14.94,234.6
25491,37.626508,121.5053,2021-05-09 00:48:59,004855.00,090521,14.943,234.5
25492,37.626425,121.505158,2021-05-09 00:49:01,004857.00,090521,14.947,234.4
25493,37.626345,121.505017,2021-05-09 00:49:03,004859.00,090521,14.949,234.4
25494,37.626223,121.504805,2021-05-09 00:49:05,004902.00,090521,14.956,234.4
25495,37.626182,121.504735,2021-05-09 00:49:06,004903.00,090521,14.96,234.4
25496,37.626142,121.504663,2021-05-09 00:49:08,004904.00,090521,14.96,234.4
25497,37.62606,121.504522,2021-05-09 00:49:10,004906.00,090521,14.963,234.3
25498,37.625937,121.50431,2021-05-09 00:49:12,004909.00,090521,14.964,234.2
25499,37.625857,121.50417,2021-05-09 00:49:15,004911.00,090521,14.962,234.2
25500,37.625775,121.504028,2021-05-09 00:49:17,004913.00,090521,14.958,234.2
25501,37.625693,121.503887,2021-05-09 00:49:19,004915.00,090521,14.954,234.2
25502,37.625572,121.503675,2021-05-09 00:49:21,004918.00,090521,14.948,234.1
25503,37.62549,121.503535,2021-05-09 00:49:24,004920.00,090521,14.943,234.1
25504,37.625408,121.503395,2021-05-09 00:49:26,004922.00,090521,14.941,234.1
25505,37.625287,121.503183,2021-05-09 00:49:28,004925.00,090521,14.934,234.1
25506,37.625207,121.503042,2021-05-09 00:49:30,004927.00,090521,14.931,234.1
25507,37.625165,121.502972,2021-05-09 00:49:31,004928.00,090521,14.927,234.1
25508,37.625125,121.502902,2021-05-09 00:49:33,004929.00,090521,14.924,234.1
25509,37.625007,121.50269,2021-05-09 00:49:35,004932.00,090521,14.92,234.1
25510,37.624928,121.50255,2021-05-09 00:49:37,004934.00,090521,14.914,234.2
25511,37.624848,121.502408,2021-05-09 00:49:40,004936.00,090521,14.908,234.2
25512,37.624768,121.502267,2021-05-09 00:49:42,004938.00,090521,14.902,234.3
25513,37.624647,121.502057,2021-05-09 00:49:44,004941.00,090521,14.892,234.2
25514,37.624567,121.501915,2021-05-09 00:49:46,004943.00,090521,14.884,234.3
25515,37.624487,121.501773,2021-05-09 00:49:49,004945.00,090521,14.885,234.3
25516,37.624407,121.501633,2021-05-09 00:49:51,004947.00,090521,14.875,234.3
25517,37.624287,121.501422,2021-05-09 00:49:53,004950.00,090521,14.869,234.4
25518,37.624207,121.501282,2021-05-09 00:49:55,004952.00,090521,14.862,234.3
25519,37.624165,121.501212,2021-05-09 00:49:56,004953.00,090521,14.857,234.3
25520,37.624125,121.501142,2021-05-09 00:49:58,004954.00,090521,14.854,234.2
25521,37.624005,121.500932,2021-05-09 00:50:00,004957.00,090521,14.846,234.2
25522,37.623925,121.500792,2021-05-09 00:50:02,004959.00,090521,14.842,234.2
25523,37.623843,121.500653,2021-05-09 00:50:05,005001.00,090521,14.838,234.2
25524,37.623763,121.50051,2021-05-09 00:50:07,005003.00,090521,14.835,234.2
25525,37.623642,121.5003,2021-05-09 00:50:09,005006.00,090521,14.831,234.0
25526,37.62356,121.50016,2021-05-09 00:50:11,005008.00,090521,14.83,234.1
25527,37.62348,121.500018,2021-05-09 00:50:14,005010.00,090521,14.827,234.1
25528,37.6234,121.499878,2021-05-09 00:50:16,005012.00,090521,14.829,234.1
25529,37.623278,121.499668,2021-05-09 00:50:18,005015.00,090521,14.826,234.1
25530,37.623197,121.499528,2021-05-09 00:50:20,005017.00,090521,14.823,234.1
25531,37.623117,121.499388,2021-05-09 00:50:23,005019.00,090521,14.821,234.1
25532,37.623037,121.499248,2021-05-09 00:50:25,005021.00,090521,14.819,234.1
25533,37.622955,121.499108,2021-05-09 00:50:27,005023.00,090521,14.816,234.1
25534,37.622835,121.498898,2021-05-09 00:50:29,005026.00,090521,14.809,234.2
25535,37.622755,121.49876,2021-05-09 00:50:32,005028.00,090521,14.807,234.2
25536,37.622675,121.49862,2021-05-09 00:50:34,005030.00,090521,14.804,234.2
25537,37.622595,121.49848,2021-05-09 00:50:36,005032.00,090521,14.802,234.1
25538,37.622473,121.498272,2021-05-09 00:50:38,005035.00,090521,14.794,234.1
25539,37.622393,121.498132,2021-05-09 00:50:40,005037.00,090521,14.796,234.1
25540,37.622313,121.497992,2021-05-09 00:50:43,005039.00,090521,14.792,234.1
25541,37.622233,121.497853,2021-05-09 00:50:45,005041.00,090521,14.793,234.2
25542,37.622113,121.497643,2021-05-09 00:50:47,005044.00,090521,14.792,234.1
25543,37.622033,121.497503,2021-05-09 00:50:50,005046.00,090521,14.79,234.1
25544,37.621952,121.497365,2021-05-09 00:50:52,005048.00,090521,14.791,234.1
25545,37.621832,121.497155,2021-05-09 00:50:54,005051.00,090521,14.793,234.3
25546,37.621752,121.497015,2021-05-09 00:50:56,005053.00,090521,14.789,234.3
25547,37.621712,121.496945,2021-05-09 00:50:57,005054.00,090521,14.789,234.3
25548,37.621672,121.496875,2021-05-09 00:50:59,005055.00,090521,14.788,234.3
25549,37.621592,121.496737,2021-05-09 00:51:01,005057.00,090521,14.782,234.2
25550,37.621472,121.496528,2021-05-09 00:51:03,005100.00,090521,14.779,234.2
25551,37.621432,121.496457,2021-05-09 00:51:04,005101.00,090521,14.775,234.3
25552,37.621392,121.496388,2021-05-09 00:51:06,005102.00,090521,14.775,234.3
25553,37.621272,121.496178,2021-05-09 00:51:08,005105.00,090521,14.766,234.3
25554,37.621192,121.49604,2021-05-09 00:51:10,005107.00,090521,14.764,234.2
25555,37.62111,121.495898,2021-05-09 00:51:12,005109.00,090521,14.765,234.2
25556,37.62103,121.495758,2021-05-09 00:51:15,005111.00,090521,14.762,234.2
25557,37.62095,121.495617,2021-05-09 00:51:17,005113.00,090521,14.766,234.2
25558,37.62087,121.495478,2021-05-09 00:51:19,005115.00,090521,14.758,234.1
25559,37.620748,121.49527,2021-05-09 00:51:22,005118.00,090521,14.754,234.1
25560,37.620668,121.49513,2021-05-09 00:51:24,005120.00,090521,14.753,234.2
25561,37.620547,121.494922,2021-05-09 00:51:26,005123.00,090521,14.754,234.2
25562,37.620467,121.494782,2021-05-09 00:51:28,005125.00,090521,14.757,234.2
25563,37.620385,121.494643,2021-05-09 00:51:31,005127.00,090521,14.758,234.1
25564,37.620265,121.494433,2021-05-09 00:51:33,005130.00,090521,14.762,234.2
25565,37.620187,121.494293,2021-05-09 00:51:35,005132.00,090521,14.763,234.2
25566,37.620107,121.494152,2021-05-09 00:51:37,005134.00,090521,14.764,234.3
25567,37.620027,121.494012,2021-05-09 00:51:40,005136.00,090521,14.763,234.3
25568,37.619907,121.493803,2021-05-09 00:51:42,005139.00,090521,14.758,234.3
25569,37.619827,121.493665,2021-05-09 00:51:44,005141.00,090521,14.753,234.2
25570,37.619745,121.493525,2021-05-09 00:51:46,005143.00,090521,14.743,234.2
25571,37.619663,121.493385,2021-05-09 00:51:49,005145.00,090521,14.739,234.2
25572,37.619583,121.493247,2021-05-09 00:51:51,005147.00,090521,14.733,234.2
25573,37.619463,121.493038,2021-05-09 00:51:53,005150.00,090521,14.731,234.2
25574,37.619382,121.4929,2021-05-09 00:51:56,005152.00,090521,14.732,234.0
25575,37.619302,121.492762,2021-05-09 00:51:58,005154.00,090521,14.731,234.0
25576,37.619182,121.492552,2021-05-09 00:52:00,005157.00,090521,14.742,233.9
25577,37.619102,121.492412,2021-05-09 00:52:02,005159.00,090521,14.743,234.0
25578,37.619022,121.492272,2021-05-09 00:52:05,005201.00,090521,14.747,234.1
25579,37.618942,121.492132,2021-05-09 00:52:07,005203.00,090521,14.748,234.2
25580,37.618823,121.491923,2021-05-09 00:52:09,005206.00,090521,14.745,234.2
25581,37.618743,121.491783,2021-05-09 00:52:11,005208.00,090521,14.745,234.1
25582,37.618663,121.491643,2021-05-09 00:52:14,005210.00,090521,14.742,234.2
25583,37.618585,121.491503,2021-05-09 00:52:16,005212.00,090521,14.739,234.2
25584,37.618505,121.491363,2021-05-09 00:52:18,005214.00,090521,14.734,234.2
25585,37.618383,121.491155,2021-05-09 00:52:20,005217.00,090521,14.727,234.2
25586,37.618303,121.491017,2021-05-09 00:52:23,005219.00,090521,14.724,234.1
25587,37.618225,121.490877,2021-05-09 00:52:25,005221.00,090521,14.725,234.1
25588,37.618105,121.49067,2021-05-09 00:52:27,005224.00,090521,14.725,234.0
25589,37.618025,121.490532,2021-05-09 00:52:29,005226.00,090521,14.723,234.0
25590,37.617983,121.490462,2021-05-09 00:52:30,005227.00,090521,14.724,234.0
25591,37.617943,121.490393,2021-05-09 00:52:32,005228.00,090521,14.725,234.0
25592,37.617823,121.490183,2021-05-09 00:52:34,005231.00,090521,14.728,234.0
25593,37.617743,121.490045,2021-05-09 00:52:36,005233.00,090521,14.729,234.0
25594,37.617663,121.489905,2021-05-09 00:52:39,005235.00,090521,14.735,234.1
25595,37.617583,121.489767,2021-05-09 00:52:41,005237.00,090521,14.733,234.1
25596,37.617463,121.489558,2021-05-09 00:52:43,005240.00,090521,14.739,234.1
25597,37.617383,121.489418,2021-05-09 00:52:45,005242.00,090521,14.738,234.1
25598,37.617303,121.48928,2021-05-09 00:52:47,005244.00,090521,14.739,234.1
25599,37.617223,121.48914,2021-05-09 00:52:50,005246.00,090521,14.735,234.1
25600,37.617143,121.488998,2021-05-09 00:52:52,005248.00,090521,14.734,234.1
25601,37.617025,121.488787,2021-05-09 00:52:54,005251.00,090521,14.73,234.2
25602,37.616945,121.488647,2021-05-09 00:52:57,005253.00,090521,14.728,234.2
25603,37.616865,121.488508,2021-05-09 00:52:59,005255.00,090521,14.73,234.1
25604,37.616743,121.4883,2021-05-09 00:53:01,005258.00,090521,14.724,234.0
25605,37.616665,121.48816,2021-05-09 00:53:03,005300.00,090521,14.723,234.0
25606,37.616585,121.48802,2021-05-09 00:53:06,005302.00,090521,14.723,234.1
25607,37.616505,121.487882,2021-05-09 00:53:08,005304.00,090521,14.72,234.1
25608,37.616423,121.487742,2021-05-09 00:53:10,005306.00,090521,14.724,234.1
25609,37.616302,121.487533,2021-05-09 00:53:12,005309.00,090521,14.723,234.0
25610,37.616222,121.487395,2021-05-09 00:53:15,005311.00,090521,14.725,233.9
25611,37.61614,121.487257,2021-05-09 00:53:17,005313.00,090521,14.726,233.9
25612,37.616062,121.487118,2021-05-09 00:53:19,005315.00,090521,14.731,234.0
25613,37.615942,121.486907,2021-05-09 00:53:21,005318.00,090521,14.737,234.2
25614,37.61586,121.486768,2021-05-09 00:53:24,005320.00,090521,14.737,234.2
25615,37.615737,121.486563,2021-05-09 00:53:26,005323.00,090521,14.703,233.7
25616,37.615655,121.486428,2021-05-09 00:53:28,005325.00,090521,14.666,233.4
25617,37.615573,121.486293,2021-05-09 00:53:31,005327.00,090521,14.644,233.2
25618,37.615492,121.48616,2021-05-09 00:53:33,005329.00,090521,14.6,233.1
25619,37.615368,121.48596,2021-05-09 00:53:35,005332.00,090521,14.575,232.6
25620,37.615283,121.485828,2021-05-09 00:53:37,005334.00,090521,14.566,232.0
25621,37.615197,121.485698,2021-05-09 00:53:40,005336.00,090521,14.566,231.5
25622,37.61511,121.485568,2021-05-09 00:53:42,005338.00,090521,14.571,231.1
25623,37.61498,121.485372,2021-05-09 00:53:44,005341.00,090521,14.583,230.9
25624,37.614893,121.485238,2021-05-09 00:53:46,005343.00,090521,14.591,230.8
25625,37.614808,121.485108,2021-05-09 00:53:49,005345.00,090521,14.605,230.7
25626,37.614677,121.484913,2021-05-09 00:53:51,005348.00,090521,14.614,230.4
25627,37.614588,121.484783,2021-05-09 00:53:53,005350.00,090521,14.629,230.0
25628,37.6145,121.484653,2021-05-09 00:53:56,005352.00,090521,14.643,229.9
25629,37.614413,121.484523,2021-05-09 00:53:58,005354.00,090521,14.654,230.0
25630,37.614282,121.484327,2021-05-09 00:54:00,005357.00,090521,14.672,229.9
25631,37.614193,121.484197,2021-05-09 00:54:02,005359.00,090521,14.676,229.9
25632,37.614105,121.484067,2021-05-09 00:54:05,005401.00,090521,14.687,229.8
25633,37.614018,121.483937,2021-05-09 00:54:07,005403.00,090521,14.69,229.8
25634,37.613885,121.483742,2021-05-09 00:54:09,005406.00,090521,14.699,229.7
25635,37.613797,121.483612,2021-05-09 00:54:11,005408.00,090521,14.703,229.7
25636,37.613707,121.483482,2021-05-09 00:54:14,005410.00,090521,14.708,229.6
25637,37.613618,121.48335,2021-05-09 00:54:16,005412.00,090521,14.713,229.6
25638,37.613528,121.48322,2021-05-09 00:54:18,005414.00,090521,14.718,229.5
25639,37.613395,121.483025,2021-05-09 00:54:20,005417.00,090521,14.721,229.5
25640,37.613307,121.482895,2021-05-09 00:54:23,005419.00,090521,14.724,229.4
25641,37.613218,121.482765,2021-05-09 00:54:25,005421.00,090521,14.723,229.4
25642,37.613128,121.482637,2021-05-09 00:54:27,005423.00,090521,14.719,229.3
25643,37.612995,121.482442,2021-05-09 00:54:29,005426.00,090521,14.719,229.3
25644,37.612905,121.482312,2021-05-09 00:54:32,005428.00,090521,14.722,229.3
